trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
1,control,5.0,20,1,493.20125579833984,493.1981563568115,1206,1
2,control,6.0,20,1,66.37811660766602,363.1579875946045,1222,1
3,control,7.0,20,1,65.80018997192383,361.1772060394287,1465,1
4,control,8.0,20,1,65.6430721282959,1078.0842304229736,977,1
5,control,9.0,20,1,362.13111877441406,362.12801933288574,1215,1
6,control,10.0,20,1,294.62599754333496,294.62122917175293,1259,1
7,control,11.0,20,1,362.1959686279297,362.18976974487305,1053,1
8,control,12.0,20,1,295.71008682250977,295.70603370666504,1217,1
9,control,13.0,20,1,395.050048828125,395.0338363647461,1467,1
10,control,14.0,20,1,462.6891613006592,462.68439292907715,818,1
11,control,15.0,20,1,299.1788387298584,299.177885055542,1296,1
12,control,16.0,20,1,362.3309135437012,362.3218536376953,1122,1
13,control,17.0,20,1,428.7762641906738,428.7753105163574,1213,1
14,control,18.0,20,1,391.8309211730957,391.8290138244629,814,1
15,control,19.0,20,1,362.7619743347168,362.7610206604004,1099,1
16,control,20.0,20,1,430.07516860961914,430.0680160522461,1003,1
17,control,21.0,20,1,327.63123512268066,327.6240825653076,1316,1
18,control,22.0,20,1,370.0249195098877,370.01895904541016,1497,1
19,control,23.0,20,1,327.46410369873047,327.45909690856934,889,1
20,control,24.0,20,1,364.98522758483887,364.98212814331055,1022,1
21,control,25.0,20,1,361.91606521606445,361.91415786743164,870,1
22,control,26.0,20,1,368.5271739959717,368.52312088012695,1345,1
23,control,27.0,20,1,461.65919303894043,461.6580009460449,1095,1
24,control,28.0,20,1,459.7311019897461,459.72514152526855,1419,1
25,control,29.0,20,1,594.8188304901123,594.8176383972168,1418,1
26,control,30.0,20,1,427.78801918029785,427.7830123901367,961,1
27,control,5.0,20,1,98.36816787719727,294.7702407836914,1039,1
28,control,6.0,20,1,98.99687767028809,296.47088050842285,1483,1
29,control,7.0,20,1,99.56717491149902,329.56790924072266,1197,1
30,control,8.0,20,1,164.72911834716797,297.8658676147461,911,1
31,control,9.0,20,1,351.8860340118408,351.8850803375244,1187,1
32,control,10.0,20,1,100.01873970031738,329.941987991333,1483,1
33,control,11.0,20,1,361.7138862609863,361.7069721221924,1209,1
34,control,12.0,20,1,428.9431571960449,428.9419651031494,1264,1
35,control,13.0,20,1,426.9580841064453,426.9540309906006,1015,1
36,control,14.0,20,1,427.7167320251465,427.7157783508301,1222,1
37,control,15.0,20,1,393.77403259277344,393.7699794769287,805,1
38,control,16.0,20,1,394.9449062347412,394.93393898010254,1391,1
39,control,17.0,20,1,360.88085174560547,360.87608337402344,1304,1
40,control,18.0,20,1,331.12072944641113,331.10880851745605,1085,1
41,control,19.0,20,1,361.1009120941162,361.0978126525879,1351,1
42,control,20.0,20,1,428.7729263305664,428.7707805633545,1309,1
43,control,21.0,20,1,400.6330966949463,400.6309509277344,1098,1
44,control,22.0,20,1,362.699031829834,362.6980781555176,1240,1
45,control,23.0,20,1,361.7110252380371,361.70220375061035,1363,1
46,control,24.0,20,1,395.3731060028076,395.369291305542,948,1
47,control,25.0,20,1,321.0749626159668,321.0740089416504,1434,1
48,control,26.0,20,1,464.16401863098145,464.16306495666504,988,1
49,control,27.0,20,1,418.3337688446045,418.3337688446045,1418,1
50,control,28.0,20,1,393.2650089263916,393.25904846191406,1072,1
51,control,29.0,20,1,418.92313957214355,418.92099380493164,1232,1
52,control,30.0,20,1,496.1357116699219,496.13475799560547,1325,1
53,control,5.0,17,1,98.22297096252441,294.9187755584717,982,1
54,control,6.0,17,1,68.04990768432617,372.1659183502197,1291,1
55,control,7.0,17,1,66.15805625915527,371.5858459472656,1074,1
