trial,condition,eccentricity,magnitude,correct,srt_ms,keyboard_rt_ms,pre_change_ms,valid
1,control,5.0,20,1,99.3189811706543,495.88561058044434,1329,1
2,control,6.0,20,1,694.404125213623,694.3979263305664,986,1
3,control,7.0,20,1,89.96200561523438,782.8717231750488,1373,1
4,control,8.0,20,1,99.49278831481934,792.1857833862305,1335,1
5,control,9.0,20,1,601.3262271881104,601.323127746582,1402,1
6,control,10.0,20,1,688.2224082946777,688.2181167602539,1081,1
7,control,11.0,20,1,692.9528713226318,692.9447650909424,987,1
8,control,12.0,20,1,691.6296482086182,691.6258335113525,1368,1
9,control,13.0,20,0,2869.0340518951416,2869.0309524536133,1422,1
10,control,14.0,20,1,723.7019538879395,723.6971855163574,918,1
11,control,15.0,20,1,691.4880275726318,691.4830207824707,1310,1
12,control,16.0,20,1,603.1339168548584,603.1320095062256,1431,1
13,control,17.0,20,1,822.4620819091797,822.4599361419678,1484,1
14,control,18.0,20,1,879.8129558563232,879.8117637634277,1381,1
15,control,19.0,20,1,790.971040725708,790.9660339355469,1470,1
16,control,20.0,20,1,900.1760482788086,900.1679420471191,816,1
17,control,21.0,20,1,692.5990581512451,692.5938129425049,1237,1
18,control,22.0,20,1,781.6488742828369,781.6476821899414,997,1
19,control,23.0,20,1,985.6932163238525,985.6922626495361,1492,1
20,control,24.0,20,1,591.465950012207,591.4628505706787,1374,1
21,control,25.0,20,1,693.3999061584473,693.3951377868652,1013,1
22,control,26.0,20,1,693.0849552154541,693.0842399597168,1437,1
23,control,27.0,20,1,681.3910007476807,681.3902854919434,1070,1
24,control,28.0,20,1,629.3530464172363,629.3501853942871,1229,1
25,control,29.0,20,1,793.025016784668,793.0238246917725,803,1
26,control,30.0,20,1,593.0681228637695,593.0640697479248,1068,1
27,control,5.0,20,1,99.83205795288086,912.6298427581787,925,1
28,control,6.0,20,1,98.85716438293457,725.3429889678955,832,1
29,control,7.0,20,1,99.93195533752441,636.8579864501953,1270,1
30,control,8.0,20,1,98.49786758422852,594.7170257568359,1406,1
31,control,9.0,20,1,788.6679172515869,788.6600494384766,827,1
32,control,10.0,20,1,583.4522247314453,583.4510326385498,1420,1
